
  k           Obj      Vio          Mov             |dX|     ||dX||      |kkt|
145     4.155e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.6e+00    3.5e+00
146     4.146e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.3e+00    3.3e+00
147     4.118e+02   -0.000    1.0e-03|7.3e-01    4.5e-01    1.1e+00    2.2e+00
148     4.114e+02   -0.001    1.0e-03|7.4e-01    5.0e-01    1.3e+00    1.1e+00
149     4.157e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.4e+00    3.6e+00
150     4.126e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.2e+00    2.0e+00
151     4.134e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    9.3e-01    3.4e+00
152     4.101e+02   -0.000    1.0e-03|7.4e-01    4.3e-01    7.8e-01    1.2e+00
153     4.113e+02   -0.000    1.0e-03|7.5e-01    4.3e-01    9.1e-01    1.7e+00
154     4.097e+02   -0.000    1.0e-03|7.5e-01    4.1e-01    9.5e-01    1.5e+00
155     4.095e+02   -0.000    1.0e-03|7.5e-01    5.0e-01    1.5e+00    1.4e+00
156     4.286e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.7e+00    2.1e+01
157     4.117e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.4e+00    3.5e+00
158     4.157e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.4e+00    8.7e+00
159     4.115e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    1.3e+00    2.6e+00
160     4.085e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.1e+00    2.1e+00
161     4.079e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    9.0e-01    1.4e+00
162     4.061e+02   -0.000    1.0e-03|7.5e-01    3.1e-01    5.3e-01    2.2e+00
163     4.048e+02   -0.000    1.0e-03|7.4e-01    2.3e-01    5.4e-01    2.2e+00
164     4.028e+02   -0.000    1.0e-03|7.4e-01    3.0e-01    5.2e-01    3.2e+00
165     4.008e+02   -0.000    1.0e-03|7.4e-01    4.7e-01    8.5e-01    3.5e+00
166     4.005e+02   -0.000    1.0e-03|7.5e-01    5.0e-01    1.6e+00    3.6e+00
167     4.129e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    2.2e+00    1.7e+01
168     4.245e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    2.3e+00    1.8e+01
169     4.113e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    2.5e+00    7.8e+00
170     4.296e+02   -0.003    1.0e-03|7.5e-01    5.0e-01    2.5e+00    1.1e+01
171     4.110e+02   -0.005    1.0e-03|7.5e-01    5.0e-01    2.3e+00    3.6e+00
172     4.135e+02   -0.003    1.0e-03|7.5e-01    5.0e-01    2.3e+00    7.4e+00
173     4.097e+02   -0.003    1.0e-03|7.5e-01    5.0e-01    2.1e+00    9.1e+00
174     4.044e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    1.7e+00    3.3e+00
175     4.024e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.3e+00    2.8e+00
176     3.993e+02   -0.001    1.0e-03|7.4e-01    5.0e-01    1.1e+00    1.1e+00
177     3.992e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.1e+00    3.0e+00
178     3.973e+02   -0.001    1.0e-03|7.5e-01    4.2e-01    9.2e-01    1.4e+00
179     3.964e+02    0.000    1.0e-03|7.5e-01    5.0e-01    1.1e+00    1.2e+00
180     3.973e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.0e+00    1.9e+00
181     3.969e+02   -0.001    1.0e-03|7.5e-01    4.2e-01    8.8e-01    2.0e+00
182     3.962e+02   -0.000    1.0e-03|7.4e-01    5.0e-01    1.2e+00    8.6e-01
183     3.999e+02   -0.000    1.0e-03|7.5e-01    5.0e-01    1.3e+00    6.1e+00
